"","dt","actual"
"785",2020-04-24,11017.4133791619
"786",2020-04-25,11445.1168471721
"787",2020-04-26,9309.28804395346
"788",2020-04-27,17052.4227604055
"789",2020-04-28,12622.0766330568
"790",2020-04-29,9671.76323474818
"791",2020-04-30,10275.0158635515
"792",2020-05-01,9977.01658847909
"793",2020-05-02,9679.21211692853
"794",2020-05-03,13160.2372456458
"795",2020-05-04,13459.0025594899
"796",2020-05-05,10307.9991398813
"797",2020-05-06,6069.81555219824
"798",2020-05-07,8055.0320469201
"799",2020-05-08,12264.3330205147
"800",2020-05-09,13703.1501969747
"801",2020-05-10,13843.1270894141
"802",2020-05-11,9302.80176676692
"803",2020-05-12,6102.37663622432
"804",2020-05-13,11226.4276084954
"805",2020-05-14,9571.11012133327
"806",2020-05-15,8076.24603674633
"807",2020-05-16,12503.6049401393
"808",2020-05-17,10272.8762768356
"809",2020-05-18,8724.3490113705
"810",2020-05-19,8704.00383443232
"811",2020-05-20,11758.2118782322
"812",2020-05-21,10496.9811001872
"813",2020-05-22,12946.5975694301
"814",2020-05-23,9089.36076915461
"815",2020-05-24,12369.2879146672
"816",2020-05-25,8050.7703737858
"817",2020-05-26,10530.8873799289
"818",2020-05-27,13656.8633898223
"819",2020-05-28,12013.8525749953
"820",2020-05-29,9379.67572336762
"821",2020-05-30,10867.2555861488
"822",2020-05-31,8489.79666009555
"823",2020-06-01,8887.90475735103
"824",2020-06-02,10915.7785638774
"825",2020-06-03,9567.15510784303
"826",2020-06-04,9959.21605065008
"827",2020-06-05,6295.06446094902
"828",2020-06-06,6500.02099628192
"829",2020-06-07,10008.8252961773
"830",2020-06-08,8747.4009453835
"831",2020-06-09,12136.8637599171
"832",2020-06-10,6158.41728128048
"833",2020-06-11,7478.67082071006
"834",2020-06-12,8988.57049880405
"835",2020-06-13,11301.8966051487
"836",2020-06-14,8727.10444194803
"837",2020-06-15,12022.3466393411
"838",2020-06-16,8259.63083707394
"839",2020-06-17,6470.51471356035
"840",2020-06-18,9201.75679355065
"841",2020-06-19,10082.0904073993
"842",2020-06-20,11951.5840705405
"843",2020-06-21,12665.9021820224
"844",2020-06-22,9124.09684542045
"845",2020-06-23,8724.30173632273
"846",2020-06-24,7495.10320754244
"847",2020-06-25,11244.4570880055
"848",2020-06-26,11672.9281915265
"849",2020-06-27,11551.0902126292
"850",2020-06-28,8168.21545260587
"851",2020-06-29,10167.6577825331
"852",2020-06-30,7431.48484704611
"853",2020-07-01,9283.41618863241
"854",2020-07-02,7876.0505560155
"855",2020-07-03,11648.8938152538
"856",2020-07-04,6481.03110485937
"857",2020-07-05,6422.61118198185
"858",2020-07-06,10568.3064344877
"859",2020-07-07,12160.6601646304
"860",2020-07-08,9980.1477906993
"861",2020-07-09,11061.4839898623
"862",2020-07-10,8615.10658612627
"863",2020-07-11,6471.21810762778
"864",2020-07-12,7224.95173264137
"865",2020-07-13,8977.78710416414
"866",2020-07-14,10963.9821008469
"867",2020-07-15,10849.9400444952
"868",2020-07-16,4933.8448931919
"869",2020-07-17,8156.65490094467
"870",2020-07-18,6869.43782798429
"871",2020-07-19,10732.0156397177
"872",2020-07-20,10507.4450046142
"873",2020-07-21,9649.87261609847
"874",2020-07-22,4012.45052770705
"875",2020-07-23,6885.40023838001
"876",2020-07-24,6612.91155647819
"877",2020-07-25,8343.49924802993
"878",2020-07-26,6872.57541939851
"879",2020-07-27,10439.599663069
"880",2020-07-28,6757.1968070456
"881",2020-07-29,7664.36096844031
"882",2020-07-30,7861.40521758429
"883",2020-07-31,10416.3248728883
"884",2020-08-01,10590.0399116414
"885",2020-08-02,11500.0627420835
"886",2020-08-03,5979.57635180469
"887",2020-08-04,7906.48837101262
"888",2020-08-05,9770.71230464003
"889",2020-08-06,8621.09282015793
"890",2020-08-07,8960.07353272601
"891",2020-08-08,10212.2662662614
"892",2020-08-09,6010.12504317012
"893",2020-08-10,6286.97212153662
"894",2020-08-11,5464.44824921019
"895",2020-08-12,9105.13909983805
"896",2020-08-13,9260.89653138068
"897",2020-08-14,10103.5087985402
"898",2020-08-15,8684.28084668329
"899",2020-08-16,8368.31547013525
"900",2020-08-17,7235.76820041774
"901",2020-08-18,8858.10820097229
"902",2020-08-19,12148.8496297061
"903",2020-08-20,10274.2404742761
"904",2020-08-21,9306.21126438389
"905",2020-08-22,4611.63272433595
"906",2020-08-23,7356.6907513512
"907",2020-08-24,11603.1364952605
"908",2020-08-25,6725.67249297179
"909",2020-08-26,9001.75851980518
"910",2020-08-27,7678.31277020485
"911",2020-08-28,6669.80767467522
"912",2020-08-29,5151.62645296579
"913",2020-08-30,10450.8156422367
"914",2020-08-31,11334.8921761122
"915",2020-09-01,11814.3672039363
"916",2020-09-02,5942.18276932699
"917",2020-09-03,5436.67374532171
"918",2020-09-04,9673.78403958429
"919",2020-09-05,9321.23095467415
"920",2020-09-06,8773.07738991068
"921",2020-09-07,11652.9363610283
"922",2020-09-08,7632.74843018627
"923",2020-09-09,7062.55468091631
"924",2020-09-10,9792.04168748491
"925",2020-09-11,9379.31418165134
"926",2020-09-12,10486.3947384684
"927",2020-09-13,9874.89000558897
"928",2020-09-14,8364.42949848002
"929",2020-09-15,7586.21191093783
"930",2020-09-16,8062.07470193559
"931",2020-09-17,7901.07976813552
"932",2020-09-18,10465.8249084255
"933",2020-09-19,13443.324248988
"934",2020-09-20,10138.5337266089
"935",2020-09-21,13701.9421145445
"936",2020-09-22,9211.79582833396
"937",2020-09-23,8570.52663273246
"938",2020-09-24,8143.97974392014
"939",2020-09-25,10548.2837482032
"940",2020-09-26,5777.47601844813
"941",2020-09-27,7941.60134366182
"942",2020-09-28,7799.46926100893
"943",2020-09-29,9414.42634796103
"944",2020-09-30,9929.30323526452
"945",2020-10-01,8903.59657743219
"946",2020-10-02,5531.15978739489
"947",2020-10-03,8271.63596327315
"948",2020-10-04,6266.07427200617
"949",2020-10-05,6852.39678645871
"950",2020-10-06,7571.54055130094
"951",2020-10-07,6009.43037687649
"952",2020-10-08,8165.38749993189
"953",2020-10-09,5198.70192970501
"954",2020-10-10,6219.19512704778
"955",2020-10-11,6407.20089629564
"956",2020-10-12,6817.45446392218
"957",2020-10-13,10556.5846390782
"958",2020-10-14,6164.22419475803
"959",2020-10-15,7920.71236705769
"960",2020-10-16,8237.66905522381
"961",2020-10-17,9147.22293869213
"962",2020-10-18,9108.45246170813
"963",2020-10-19,10241.3082151356
"964",2020-10-20,5120.35645686523
"965",2020-10-21,5033.0662344682
"966",2020-10-22,6017.30510449103
"967",2020-10-23,10399.6905289257
"968",2020-10-24,9547.45671293998
"969",2020-10-25,9500.84645671745
"970",2020-10-26,5511.86545151339
"971",2020-10-27,6669.37508347341
"972",2020-10-28,7159.88045518817
"973",2020-10-29,6640.12361356472
"974",2020-10-30,9300.44137236815
"975",2020-10-31,6972.39759342873
"976",2020-11-01,7993.75751205179
"977",2020-11-02,8201.71609380556
"978",2020-11-03,8484.55065507963
"979",2020-11-04,7386.38590302642
"980",2020-11-05,7145.82784760866
"981",2020-11-06,8937.58005978036
"982",2020-11-07,7110.48761769294
"983",2020-11-08,6316.72094380642
"984",2020-11-09,9648.08982817917
"985",2020-11-10,9124.20541261198
"986",2020-11-11,8185.05717196212
"987",2020-11-12,13347.0767167759
"988",2020-11-13,6862.69506578692
"989",2020-11-14,8366.96431529037
"990",2020-11-15,7504.73405968306
"991",2020-11-16,8097.44620037414
"992",2020-11-17,10547.6058169469
"993",2020-11-18,11472.9025647578
"994",2020-11-19,6532.54818444446
"995",2020-11-20,7630.72649462489
"996",2020-11-21,8797.14983831739
"997",2020-11-22,9418.79047857089
"998",2020-11-23,10239.0620900989
"999",2020-11-24,9768.66024637467
"1000",2020-11-25,5840.4827766948
"1001",2020-11-26,10997.6598322767
"1002",2020-11-27,8893.14013300923
"1003",2020-11-28,9911.00315168306
"1004",2020-11-29,6375.47643144884
"1005",2020-11-30,8586.21145477311
"1006",2020-12-01,4321.30465640787
"1007",2020-12-02,6881.34788327045
"1008",2020-12-03,3672.40082548526
"1009",2020-12-04,7820.20503009751
"1010",2020-12-05,7147.8257170702
"1011",2020-12-06,8263.73737871341
"1012",2020-12-07,7649.15574381408
"1013",2020-12-08,4638.85046979824
"1014",2020-12-09,3963.12774642586
"1015",2020-12-10,8690.97105665656
"1016",2020-12-11,7797.35450295706
"1017",2020-12-12,6284.6527417975
"1018",2020-12-13,3719.85306356091
"1019",2020-12-14,6291.47700639622
"1020",2020-12-15,4585.78051142352
"1021",2020-12-16,8435.56899636887
"1022",2020-12-17,8750.31425312755
"1023",2020-12-18,5516.19318678563
"1024",2020-12-19,6981.76041052912
"1025",2020-12-20,4870.37922332302
"1026",2020-12-21,5075.75652087236
"1027",2020-12-22,6565.75926357741
"1028",2020-12-23,9272.71832347936
"1029",2020-12-24,10780.8337531216
"1030",2020-12-25,7700.10226484779
"1031",2020-12-26,4385.39229240225
"1032",2020-12-27,4720.27164247488
"1033",2020-12-28,5963.62548989353
"1034",2020-12-29,6542.80938899433
"1035",2020-12-30,8735.09856820804
"1036",2020-12-31,5052.01539499981
"1037",2021-01-01,6551.39251105256
"1038",2021-01-02,6745.28086066752
"1039",2021-01-03,7611.03282195364
"1040",2021-01-04,8576.2604407114
"1041",2021-01-05,5783.07638842005
"1042",2021-01-06,5410.31267937536
"1043",2021-01-07,7411.83182558239
"1044",2021-01-08,6345.95458652587
"1045",2021-01-09,8183.72703608211
"1046",2021-01-10,7626.69326969892
"1047",2021-01-11,7105.39522324594
"1048",2021-01-12,5514.04671010104
"1049",2021-01-13,6184.74807007209
"1050",2021-01-14,6102.77668873341
"1051",2021-01-15,5403.54203303337
"1052",2021-01-16,9982.77328482074
"1053",2021-01-17,6732.12942215123
"1054",2021-01-18,7205.23992469762
"1055",2021-01-19,6933.03377668219
"1056",2021-01-20,6476.23809582593
"1057",2021-01-21,9944.12585218361
"1058",2021-01-22,6538.10596319873
"1059",2021-01-23,8603.88190718671
"1060",2021-01-24,5136.63126489673
"1061",2021-01-25,5093.44496084306
"1062",2021-01-26,3907.58775665632
"1063",2021-01-27,8104.43277030761
"1064",2021-01-28,7062.01950618247
"1065",2021-01-29,5934.34694730216
"1066",2021-01-30,6957.85867153462
"1067",2021-01-31,5425.95229566066
"1068",2021-02-01,5980.76012846309
"1069",2021-02-02,7518.18910635396
"1070",2021-02-03,6111.53551211665
"1071",2021-02-04,9966.47824917771
"1072",2021-02-05,6666.53041589327
"1073",2021-02-06,4643.86389015001
"1074",2021-02-07,7459.51925549066
"1075",2021-02-08,7000.58111115961
"1076",2021-02-09,7906.9100948717
"1077",2021-02-10,7166.78555174854
"1078",2021-02-11,4429.50285586777
"1079",2021-02-12,5050.10672582543
"1080",2021-02-13,7523.2467800096
"1081",2021-02-14,6364.48531763943
"1082",2021-02-15,7881.40716503058
"1083",2021-02-16,9163.52989992814
"1084",2021-02-17,4764.8943068349
"1085",2021-02-18,4882.71590419418
"1086",2021-02-19,5480.36156917457
"1087",2021-02-20,7208.89622609362
"1088",2021-02-21,6661.7917585555
"1089",2021-02-22,7970.83866952706
"1090",2021-02-23,6533.22093013179
"1091",2021-02-24,5665.14921006556
"1092",2021-02-25,5933.85631645018
"1093",2021-02-26,5720.46732029176
"1094",2021-02-27,9965.72986516129
"1095",2021-02-28,6376.79839743612
"1096",2021-03-01,6273.53673084437
"1097",2021-03-02,4762.10019016808
"1098",2021-03-03,7029.92995462313
"1099",2021-03-04,7346.12123645448
"1100",2021-03-05,7090.17394990948
"1101",2021-03-06,8852.17749223439
"1102",2021-03-07,6404.48979335603
"1103",2021-03-08,5838.25088204717
"1104",2021-03-09,4818.45243428663
"1105",2021-03-10,7979.71141762139
"1106",2021-03-11,6495.00159370049
"1107",2021-03-12,6053.41396993848
"1108",2021-03-13,3892.35360672473
"1109",2021-03-14,5412.89933488739
"1110",2021-03-15,8246.45309320484
"1111",2021-03-16,6187.09730281417
